Order_ID,Customer_ID,Customer_Age,Category,Product_Name,Unit_Price,Quantity,Region,Payment_Method,Sales_Channel,Customer_Rating,Marketing_Spend,Order_Date
ORD-1607,CUST-153,53.0,Fashion,Denim Jeans,$118.94,3,Central,Bank Transfer,Website,3.2,98.04,2023-06-15
ORD-2094,CUST-110,44.0,Books,Psychology of Money,$29.61,3,central,E-Wallet,Website,3.1,147.88,2023-12-31
ORD-1855,CUST-317,,Fashion,Men T-Shirt,141.85 USD,3,International,E-Wallet,Mobile App,4.1,132.84,2023-02-08
ORD-2105,CUST-317,52.0,Home & Kitchen,Robot Vacuum,201.67,5,South,Credit Card,Website,,13.28,07-17-2023
ORD-1222,CUST-229,50.0,Fashion,Running Shoes,$63.20,5,North,Bank Transfer,Mobile App,3.1,87.64,10/04/2023
ORD-1179,CUST-140,54.0,Books,Business Strategy,38.83,1,International,COD (Cash on Delivery),Mobile App,4.7,47.69,10/10/2023
ORD-1099,CUST-194,54.0,  Beauty & Care   ,Moisturizer Cream,55.1,3,North,Credit Card,Mobile App,3.1,53.96,05-13-2023
ORD-1757,CUST-270,41.0,Electronics,Smart Watch,$721.57,1,Central,Credit Card,Social Media,3.9,48.33,04-20-2023
ORD-1521,CUST-267,55.0,Books,Psychology of Money, 15.38 ,3,South,Bank Transfer,Website,3.6,78.57,2023/01/14
ORD-1761,CUST-291,32.0,Sports & Outdoors,Water Bottle,106.67 USD,2,Central,Credit Card,Store Affiliate,4.0,107.48,2023/10/07
ORD-1022,CUST-229,25.0,Electronics,Smartphone X,773.75,3,South,COD (Cash on Delivery),Store Affiliate,4.4,48.92,"Nov 29, 2023"
ORD-1356,CUST-267,58.0,Electronics,Wireless Headphones,$784.41,1,Central,E-Wallet,Website,3.0,31.2,2023-05-05
ORD-1733,CUST-342,39.0,Fashion,Women Dress,$171.79,4,CENTRAL,Credit Card,Website,3.0,128.75,2023-01-18
ORD-2032,CUST-151,27.0,Books,Python Cookbook,$30.18,1,Central,COD (Cash on Delivery),Mobile App,3.2,45.96,12-24-2023
ORD-2153,CUST-197,42.0,Sports & Outdoors,Bicycle Helmet,106.85,4,South,COD (Cash on Delivery),Social Media,3.9,99.1,07-06-2023
ORD-1611,CUST-126,32.0,Home & Kitchen,Air Fryer,45.97,2,North,Credit Card,Social Media,4.2,131.53,2023-04-01
ORD-2058,CUST-309,50.0,Electronics,Laptop Pro,885.75,5,International,E-Wallet,Mobile App,4.8,12.62,N/A
ORD-1340,CUST-221,59.0,Sports & Outdoors,Water Bottle,105.41,5,South,Bank Transfer,Social Media,4.2,139.46,2023/07/11
ORD-1431,CUST-248,48.0,Home & Kitchen,Coffee Maker,$194.65,1,North,Credit Card,Social Media,3.9,94.69,03-13-2023
ORD-1846,CUST-305,31.0,Beauty & Care,Perfume 50ml, 42.78 ,1,North,Credit Card,Store Affiliate,3.7,70.9,2023-07-19
ORD-1217,CUST-167,38.0,Books,Psychology of Money,$34.33,5,International,Credit Card,Mobile App,5.0,135.98,25/10/2023
ORD-1203,CUST-168,60.0,Electronics,Smartphone X, 1070.37 ,2,North,COD (Cash on Delivery),Mobile App,3.9,85.27,01/03/2023
ORD-2072,CUST-201,36.0,Sports & Outdoors,Water Bottle,$144.89,5,North,E-Wallet,Mobile App,4.2,92.31,28/03/2023
ORD-1999,CUST-154,46.0,Beauty & Care,Face Sunscreen,82.07 USD,5,International,Credit Card,Mobile App,4.3,93.41,2023-11-28
ORD-1093,CUST-171,46.0,N/A,Lipstick Matte,17.65,1,South,Credit Card,Website,3.1,128.21,2023/04/19
ORD-1864,CUST-252,60.0,Fashion,Denim Jeans,85.38,5,North,Bank Transfer,Store Affiliate,3.2,81.71,2023-02-04
ORD-1068,CUST-196,48.0,Fashion,Running Shoes,117.45 USD,4,South,Bank Transfer,Website,4.5,28.46,2023/04/24
ORD-1970,CUST-273,50.0,Fashion,Men T-Shirt,$131.07,2,International,E-Wallet,Website,3.6,147.3,2023-12-29
ORD-1284,CUST-154,35.0,Home & Kitchen,Blender 500W,172.75 USD,5,International,Credit Card,Mobile App,3.0,82.68,02-22-2023
ORD-1696,CUST-346,53.0,Home & Kitchen,Air Fryer,$215.19,5,North,COD (Cash on Delivery),Mobile App,4.0,14.69,"Oct 20, 2023"
ORD-1085,CUST-297,53.0,Books,Data Science Handbook,33.12 USD,1,International,COD (Cash on Delivery),Website,3.6,54.94,2023-03-17
ORD-1434,CUST-115,42.0,Home & Kitchen,Blender 500W,219.36 USD,3,Central,Bank Transfer,Store Affiliate,3.6,122.34,2023-07-30
ORD-1861,CUST-270,32.0,Sports & Outdoors,Yoga Mat,132.38,4,South,Credit Card,Store Affiliate,3.3,143.56,17/04/2023
ORD-1153,CUST-136,54.0,Fashion,Denim Jeans,46.98 USD,5,Central,Credit Card,Mobile App,3.3,81.51,2023-06-18
ORD-1075,CUST-326,58.0,Beauty & Care,Hair Dryer,$34.59,4,International,Credit Card,Store Affiliate,4.7,57.25,2023-10-18
ORD-1838,CUST-320,,Fashion,Women Dress, 97.16 ,3,International,COD (Cash on Delivery),Social Media,3.2,137.84,2023/10/04
ORD-1789,CUST-345,65.0,Beauty & Care,Hair Dryer,77.5,5,North,Bank Transfer,Website,4.8,36.35,2023-04-27
ORD-1580,CUST-128,41.0,Books,Data Science Handbook,$40.27,5,Central,COD (Cash on Delivery),Store Affiliate,3.6,110.03,2023-05-11
ORD-1446,CUST-114,54.0,Home & Kitchen,Coffee Maker,$140.86,3,International,COD (Cash on Delivery),Mobile App,4.4,130.36,2023-01-17
ORD-1703,CUST-286,39.0,Home & Kitchen,Blender 500W,46.59 USD,2,North,Credit Card,Mobile App,3.1,145.96,2023/04/26
ORD-1188,CUST-219,51.0,   ,Business Strategy,41.55 USD,2,International,Bank Transfer,Mobile App,3.5,26.16,2023-04-17
ORD-1271,CUST-132,48.0,Fashion,Denim Jeans,$77.20,5,South,Credit Card,Store Affiliate,5.0,88.98,"Dec 18, 2023"
ORD-1236,CUST-141,21.0,Sports & Outdoors,Camping Tent,112.93 USD,3,International,COD (Cash on Delivery),Social Media,4.9,87.97,"Sep 17, 2023"
ORD-1487,CUST-176,52.0,Books,Psychology of Money,23.56,5,South,Bank Transfer,Website,3.4,81.73,2023/08/10
ORD-1101,CUST-153,,Sports & Outdoors,Water Bottle,138.32,3,INTERNATIONAL,COD (Cash on Delivery),Store Affiliate,4.9,35.17,2023-09-18
ORD-1559,CUST-123,62.0,Books,Psychology of Money,$43.07,5,North,E-Wallet,Store Affiliate,4.2,15.47,2023/03/05
ORD-1117,CUST-197,18.0,Home & Kitchen,Robot Vacuum,108.16,5,Central,Credit Card,Website,4.2,18.51,"Nov 28, 2023"
ORD-1637,CUST-185,44.0,Books,Business Strategy,$14.31,1,South,E-Wallet,Mobile App,4.3,119.67,06/07/2023
ORD-2118,CUST-139,51.0,Books,Psychology of Money,$32.09,3,North,E-Wallet,Mobile App,3.1,35.01,2023-12-08
ORD-1801,CUST-123,41.0,Electronics,Smart Watch,779.33 USD,-3,South,E-Wallet,Store Affiliate,3.6,126.44,11/10/2023
ORD-1750,CUST-203,27.0,Sports & Outdoors,Bicycle Helmet,$147.57,2,south,E-Wallet,Store Affiliate,4.7,48.57,2023-09-05
ORD-1512,CUST-172,34.0,Beauty & Care,Perfume 50ml,$43.29,3,Central,E-Wallet,Store Affiliate,4.0,61.78,07-01-2023
ORD-1633,CUST-106,34.0,Sports & Outdoors,Yoga Mat,$71.64,5,Central,Bank Transfer,Mobile App,3.6,131.99,23/09/2023
ORD-1849,CUST-232,,Fashion,Leather Jacket,56.72 USD,4,International,Credit Card,Website,,45.36,09-01-2023
ORD-2055,CUST-283,59.0,Electronics,Laptop Pro,534.22,5,International,COD (Cash on Delivery),Store Affiliate,4.3,104.95,2023-11-24
ORD-1925,CUST-115,29.0,Beauty & Care,Perfume 50ml,63.02 USD,3,Unknown,E-Wallet,Website,4.0,138.04,"Oct 27, 2023"
ORD-1126,CUST-315,36.0,Home & Kitchen,Air Fryer,220.61 USD,1,North,Bank Transfer,Website,4.4,58.96,03/02/2023
ORD-1790,CUST-303,58.0,Books,Data Science Handbook,$10.79,2,Central,Bank Transfer,Social Media,4.4,133.7,23/08/2023
ORD-1829,CUST-226,25.0,Books,Psychology of Money,$24.69,4,South,Credit Card,Website,4.3,14.74,"Mar 23, 2023"
ORD-1116,CUST-218,28.0,Books,Python Cookbook,$13.13,1,South,COD (Cash on Delivery),Mobile App,3.3,110.43,2023/99/99
ORD-1473,CUST-233,46.0,Home & Kitchen,Air Fryer,37.11,3,Central,E-Wallet,Website,3.7,20.34,05-22-2023
ORD-1740,CUST-317,64.0,-,Air Fryer,137.28,3,North,Credit Card,Store Affiliate,4.7,141.68,03-15-2023
ORD-2050,CUST-142,62.0,Sports & Outdoors,Yoga Mat,$57.46,1,Central,E-Wallet,Mobile App,4.6,118.96,"Apr 27, 2023"
ORD-1057,CUST-188,24.0,Beauty & Care,Moisturizer Cream,$33.90,4,South,Bank Transfer,Website,4.4,104.92,
ORD-1603,CUST-320,26.0,Books,Python Cookbook,10.59,2,north,Credit Card,Mobile App,4.9,31.9,30/08/2023
ORD-1786,CUST-221,43.0,Sports & Outdoors,Dumbbell Set,84.85,3,Central,Bank Transfer,Social Media,4.9,29.66,10-06-2023
ORD-1830,CUST-202,36.0,Home & Kitchen,Robot Vacuum,62.9,1,International,Bank Transfer,Mobile App,3.0,108.18,"Feb 21, 2023"
ORD-1119,CUST-336,46.0,Beauty & Care,Moisturizer Cream,$38.03,5,South,COD (Cash on Delivery),Social Media,4.2,46.27,invalid_date
ORD-1656,CUST-220,37.0,Beauty & Care,Moisturizer Cream,78.85,3,International,Credit Card,Store Affiliate,,76.43,"Mar 15, 2023"
ORD-1978,CUST-132,54.0,Books,Data Science Handbook,$30.54,5,International,E-Wallet,Website,4.4,37.67,"Dec 08, 2023"
ORD-1998,CUST-183,46.0,?,Water Bottle,69.19,2,South,Bank Transfer,Social Media,4.8,99.04,"Jun 27, 2023"
ORD-1105,CUST-339,31.0,Beauty & Care,Hair Dryer,$78.05,2,South,Credit Card,Website,3.8,27.81,2023-11-13
ORD-1635,CUST-288,26.0,Sports & Outdoors,Yoga Mat,$94.19,4,International,Credit Card,Social Media,4.1,76.28,2023/12/09
ORD-1369,CUST-237,23.0,Home & Kitchen,Non-stick Pan,$134.09,4,Global,E-Wallet,Social Media,3.3,34.94,05-24-2023
ORD-1268,CUST-294,63.0,Sports & Outdoors,Water Bottle,$131.50,5,South,Credit Card,Social Media,4.3,23.57,2023/08/15
ORD-1655,CUST-319,51.0,Home & Kitchen,Air Fryer,$217.50,4,,Bank Transfer,Mobile App,3.3,63.97,2023-01-18
ORD-1819,CUST-118,49.0,Home & Kitchen,Non-stick Pan,189.32,3,South,COD (Cash on Delivery),Mobile App,3.6,75.48,09-26-2023
ORD-1822,CUST-326,44.0,Beauty & Care,Face Sunscreen,59.29,1,North,Credit Card,Store Affiliate,3.0,102.17,invalid_date
ORD-1046,CUST-139,52.0,Sports & Outdoors,Water Bottle,105.92 USD,3,North,Credit Card,Social Media,3.1,116.02,2023-08-23
ORD-1349,CUST-208,59.0,Home & Kitchen,Blender 500W,139.42,4,International,E-Wallet,Store Affiliate,3.2,98.83,2023/04/21
ORD-1773,CUST-153,35.0,Fashion,Running Shoes,42.23,3,North,E-Wallet,Mobile App,4.5,62.43,2023-10-09
ORD-1195,CUST-102,58.0,Fashion,Denim Jeans,$136.35,3,South,Credit Card,Mobile App,4.6,138.05,2023-02-20
ORD-1102,CUST-271,57.0,Home & Kitchen,Blender 500W,177.81 USD,1,International,E-Wallet,Website,3.0,117.24,"Sep 22, 2023"
ORD-1004,CUST-170,300.0,Sports & Outdoors,Bicycle Helmet,41.96,4,Central,E-Wallet,Mobile App,4.7,97.06,2023-08-02
ORD-1619,CUST-258,52.0,Fashion,Men T-Shirt, 83.22 ,2,South,COD (Cash on Delivery),Store Affiliate,4.5,20.85,"Aug 29, 2023"
ORD-1571,CUST-167,44.0,Books,Python Cookbook,$27.99,2,Central,COD (Cash on Delivery),Store Affiliate,4.3,104.74,2023/07/03
ORD-1052,CUST-123,36.0,Sports & Outdoors,Yoga Mat,145.88,2,South,Bank Transfer,Social Media,4.8,112.96,2023/06/01
ORD-1263,CUST-287,300.0,Fashion,Men T-Shirt,$70.03,1,North,Credit Card,Mobile App,3.8,63.11,03/02/2023
ORD-2134,CUST-311,36.0,Electronics,Smartphone X,$584.69,1,Central,Credit Card,Website,4.0,84.99,01-11-2023
ORD-1443,CUST-318,43.0,Electronics,Smart Watch,"$1,180.40",1,International,Bank Transfer,Store Affiliate,3.1,37.78,2023/01/09
ORD-2036,CUST-139,62.0,Books,Atomic Habits,$28.93,4,International,COD (Cash on Delivery),Store Affiliate,4.2,70.68,2023/04/18
ORD-1782,CUST-213,29.0,Fashion,Men T-Shirt,$56.86,4,North,Bank Transfer,Social Media,4.9,28.58,07/07/2023
ORD-1837,CUST-292,37.0,Books,Psychology of Money, 14.11 ,3,Central,Bank Transfer,Store Affiliate,3.3,24.03,2023/03/19
ORD-1919,CUST-206,27.0,Home & Kitchen,Air Fryer,165.07,2,South,Bank Transfer,Website,4.4,117.5,15/07/2023
ORD-1691,CUST-324,24.0,Books,Data Science Handbook,22.56,4,North,COD (Cash on Delivery),Website,3.8,23.18,11-11-2023
ORD-1304,CUST-116,52.0,Electronics,Laptop Pro,$268.58,2,South,COD (Cash on Delivery),Social Media,4.8,136.36,01/12/2023
ORD-1341,CUST-306,27.0,Fashion,Men T-Shirt,84.52,3,South,E-Wallet,Website,3.1,70.67,01-13-2023
ORD-1940,CUST-197,58.0,Sports & Outdoors,Camping Tent,149.6,1,North,E-Wallet,Social Media,4.6,32.9,"Sep 11, 2023"
ORD-1313,CUST-118,32.0,Sports & Outdoors,Dumbbell Set,95.63,5,South,Bank Transfer,Website,4.0,89.96,"Mar 16, 2023"
ORD-1149,CUST-326,28.0,Beauty & Care,Perfume 50ml, 62.59 ,4,Unknown,Bank Transfer,Store Affiliate,3.3,137.66,"Jan 17, 2023"
ORD-1124,CUST-275,20.0,Books,Psychology of Money,$39.79,2,North,Credit Card,Social Media,4.8,110.56,2023-01-08
ORD-2103,CUST-187,46.0,Sports & Outdoors,Camping Tent, 106.14 ,2,North,E-Wallet,Mobile App,3.9,70.41,2023-07-23
ORD-1574,CUST-213,62.0,Beauty & Care,Lipstick Matte,$86.72,2,Central,E-Wallet,Store Affiliate,4.6,62.03,04-08-2023
ORD-1697,CUST-167,64.0,Fashion,Women Dress,157.39,4,Central,Credit Card,Social Media,3.9,48.49,"Apr 11, 2023"
ORD-1664,CUST-310,61.0,Home & Kitchen,Non-stick Pan,189.63,5,South,Credit Card,Social Media,3.4,126.7,2023-03-22
ORD-1050,CUST-186,21.0,Electronics,Laptop Pro,$995.34,2,South,COD (Cash on Delivery),Website,4.7,69.86,14/05/2023
ORD-1933,CUST-342,-5.0,Fashion,Running Shoes,102.53,4,International,Credit Card,Website,3.9,69.6,2023-02-22
ORD-1726,CUST-289,41.0,Books,Business Strategy,39.68,4,missing,Bank Transfer,Website,4.8,23.65,2023-03-09
ORD-1799,CUST-258,39.0,Sports & Outdoors,Dumbbell Set,47.50 USD,5,,Credit Card,Website,3.8,72.95,2023-08-20
ORD-1833,CUST-267,55.0,N/A,Yoga Mat,101.84 USD,5,South,Credit Card,Social Media,3.6,11.11,2023-11-22
ORD-1353,CUST-286,52.0,home & kitchen,Coffee Maker,$152.57,5,International,Bank Transfer,Website,4.6,142.04,2023-05-21
ORD-2195,CUST-156,47.0,Electronics,Laptop Pro,650.92,3,South,E-Wallet,Website,3.6,74.71,2023/02/03
ORD-1142,CUST-324,220.0,Books,Atomic Habits,26.02,2,South,Bank Transfer,Mobile App,3.9,101.28,"Nov 23, 2023"
ORD-1470,CUST-268,59.0,Home & Kitchen,Coffee Maker,181.93 USD,3,North,Credit Card,Mobile App,4.7,113.67,02-07-2023
ORD-2003,CUST-294,28.0,Beauty & Care,Face Sunscreen,$83.24,3,South,Bank Transfer,Mobile App,4.2,44.81,2023-09-25
ORD-1653,CUST-323,64.0,Electronics,Smartphone X,$340.43,4,South,E-Wallet,Mobile App,3.6,88.42,"Jan 15, 2023"
ORD-1399,CUST-224,57.0,Sports & Outdoors,Bicycle Helmet, 121.52 ,4,Central,COD (Cash on Delivery),Store Affiliate,,108.67,"Jun 17, 2023"
ORD-1973,CUST-285,55.0,Electronics,Wireless Headphones,958.47,5,NORTH,E-Wallet,Website,,104.46,2023/11/07
ORD-1992,CUST-321,50.0,Sports & Outdoors,Camping Tent,36.63,1,International,Credit Card,Website,4.4,124.68,2023-12-11
ORD-1320,CUST-108,42.0,Sports & Outdoors,Dumbbell Set,107.71 USD,2,North,Bank Transfer,Social Media,4.1,128.26,08-06-2023
ORD-1019,CUST-123,64.0,Electronics,Smart Watch,280.07,3,South,Bank Transfer,Social Media,3.1,25.99,2023-07-24
ORD-1684,CUST-273,56.0,Unknown,Python Cookbook,35.89,1,International,Credit Card,Mobile App,4.0,35.06,2023/08/29
ORD-1035,CUST-171,56.0,Home & Kitchen,Robot Vacuum,$242.28,4,International,Bank Transfer,Mobile App,4.5,17.32,"Jun 23, 2023"
ORD-1824,CUST-247,31.0,Electronics,Bluetooth Speaker,$554.73,4,Global,E-Wallet,Social Media,3.6,29.57,2023/04/28
ORD-1902,CUST-173,300.0,Home & Kitchen,Blender 500W,104.46 USD,3,International,E-Wallet,Store Affiliate,4.7,116.83,02-22-2023
ORD-1505,CUST-338,61.0,Sports & Outdoors,Dumbbell Set,145.54 USD,4,Central,Bank Transfer,Website,3.9,62.18,2023/06/17
ORD-1827,CUST-278,40.0,Sports & Outdoors,Water Bottle,132.45,5,North,COD (Cash on Delivery),Mobile App,3.6,62.91,2023/99/99
ORD-2112,CUST-192,54.0,Beauty & Care,Moisturizer Cream,36.49 USD,2,Central,Bank Transfer,Website,4.1,95.0,"Apr 26, 2023"
ORD-1407,CUST-197,58.0,Beauty & Care,Perfume 50ml,85.15,1,International,Bank Transfer,Social Media,4.4,81.05,2023/12/20
ORD-1817,CUST-317,60.0,Books,Python Cookbook, 33.09 ,5,International,Bank Transfer,Store Affiliate,4.2,118.28,2023/10/16
ORD-1866,CUST-343,22.0,Electronics,Wireless Headphones,$894.61,4,International,E-Wallet,Store Affiliate,4.3,134.12,2023-07-30
ORD-1537,CUST-127,58.0,Sports & Outdoors,Bicycle Helmet,$92.13,3,South,Credit Card,Store Affiliate,4.2,10.78,"Aug 06, 2023"
ORD-1758,CUST-340,25.0,Sports & Outdoors,Camping Tent,$46.73,1,Central,COD (Cash on Delivery),Website,,59.1,2023-08-21
ORD-2111,CUST-345,61.0,Beauty & Care,Moisturizer Cream, 43.58 ,2,South,Bank Transfer,Social Media,,28.44,2023-06-15
ORD-1968,CUST-186,57.0,Fashion,Denim Jeans,150.1,5,North,COD (Cash on Delivery),Website,4.1,61.08,2023/05/17
ORD-1038,CUST-101,30.0,Home & Kitchen,Air Fryer,179.09,1,North,Bank Transfer,Store Affiliate,3.6,58.69,"Sep 05, 2023"
ORD-1175,CUST-320,19.0,Home & Kitchen,Coffee Maker,58.36,1,International,Bank Transfer,Mobile App,4.1,17.2,2023-04-01
ORD-1245,CUST-182,25.0,Beauty & Care,Hair Dryer,83.02,1,International,Credit Card,Mobile App,4.7,113.42,24/06/2023
ORD-1810,CUST-150,28.0,Electronics,Laptop Pro,"1,060.67 USD",5,North,E-Wallet,Social Media,3.6,121.48,2023-04-24
ORD-1074,CUST-258,54.0,Sports & Outdoors,Water Bottle,$999.99,2,International,COD (Cash on Delivery),Website,4.3,85.99,"Mar 23, 2023"
ORD-2033,CUST-314,40.0,Home & Kitchen,Air Fryer,$41.91,4,Central,E-Wallet,Social Media,4.7,101.41,2023/99/99
ORD-1784,CUST-154,54.0,Beauty & Care,Face Sunscreen,69.02,1,Central,COD (Cash on Delivery),Store Affiliate,4.5,108.83,2023-11-25
ORD-1598,CUST-193,,?,Atomic Habits,17.97,4,North,E-Wallet,Store Affiliate,3.4,107.17,2023-12-26
ORD-1489,CUST-180,51.0,Sports & Outdoors,Dumbbell Set,146.98 USD,3,North,E-Wallet,Store Affiliate,4.4,48.37,2023-07-25
ORD-1154,CUST-167,36.0,Books,Python Cookbook,36.76,4,International,COD (Cash on Delivery),Social Media,4.7,119.32,09-17-2023
ORD-1638,CUST-300,51.0,Electronics,Laptop Pro,$155.28,2,Central,Credit Card,Store Affiliate,4.5,148.47,2023-02-26
ORD-1662,CUST-189,43.0,Sports & Outdoors,Bicycle Helmet, 33.42 ,4,International,Credit Card,Mobile App,4.0,143.75,2023/09/26
ORD-1853,CUST-163,49.0,Fashion,Denim Jeans,$114.25,2,Central,Credit Card,Social Media,3.6,52.02,2023-06-03
ORD-1287,CUST-293,50.0,Home & Kitchen,Coffee Maker,$183.16,4,Central,E-Wallet,Website,3.3,23.93,11-09-2023
ORD-1625,CUST-321,26.0,Fashion,Denim Jeans,147.6,3,South,E-Wallet,Website,4.1,121.56,2023-05-31
ORD-2169,CUST-279,26.0,Fashion,Running Shoes,91.18,4,Central,E-Wallet,Website,5.0,101.58,2023-10-24
ORD-1685,CUST-315,51.0,Beauty & Care,Face Sunscreen,47.71,1,North,Bank Transfer,Social Media,4.0,114.67,2023/05/12
ORD-2143,CUST-122,32.0,Fashion,Leather Jacket,36.48,4,North,COD (Cash on Delivery),Social Media,4.6,50.38,31/07/2023
ORD-1946,CUST-292,46.0,home & kitchen,Blender 500W,192.12,3,North,Credit Card,Website,4.2,24.2,02-23-2023
ORD-1569,CUST-263,49.0,Electronics,Bluetooth Speaker,1093.2,4,South,COD (Cash on Delivery),Website,4.8,51.19,2023-09-08
ORD-2186,CUST-221,36.0,Beauty & Care,Lipstick Matte,$37.77,1,International,Credit Card,Store Affiliate,4.1,148.56,"May 18, 2023"
ORD-1734,CUST-270,60.0,Fashion,Men T-Shirt,125.51,1,Central,COD (Cash on Delivery),Social Media,3.9,54.31,07-17-2023
ORD-1792,CUST-143,23.0,Books,Atomic Habits,30.07 USD,5,South,Credit Card,Store Affiliate,3.9,51.29,2023-03-03
ORD-1017,CUST-108,32.0,Books,Python Cookbook,27.68,5,International,Bank Transfer,Store Affiliate,4.4,100.99,2023-01-21
ORD-1127,CUST-296,63.0,Beauty & Care,Lipstick Matte,58.77,5,North,Credit Card,Mobile App,4.8,20.85,"Jun 25, 2023"
ORD-1322,CUST-184,60.0,Books,Atomic Habits,22.1,3,Central,Bank Transfer,Mobile App,4.7,70.52,07-21-2023
ORD-1255,CUST-161,53.0,-,Business Strategy,44.6,5,North,Bank Transfer,Store Affiliate,3.7,117.23,"Sep 07, 2023"
ORD-2187,CUST-265,33.0,Fashion,Denim Jeans,$20.01,5,International,COD (Cash on Delivery),Mobile App,4.0,121.55,2023-10-22
ORD-1927,CUST-313,27.0,Sports & Outdoors,Water Bottle,50.21,1,North,Bank Transfer,Mobile App,3.2,29.33,30/12/2023
ORD-1676,CUST-117,,Books,Python Cookbook,$30.45,4,South,E-Wallet,Social Media,3.1,75.25,10-02-2023
ORD-1190,CUST-164,46.0,Fashion,Denim Jeans,$50.15,4,Central,Bank Transfer,Mobile App,4.4,112.59,05/05/2023
ORD-1115,CUST-141,22.0,Home & Kitchen,Robot Vacuum,$103.84,1,International,Credit Card,Store Affiliate,4.6,15.87,2023-07-13
ORD-1523,CUST-102,,Electronics,Smartphone X,$203.40,2,International,Bank Transfer,Store Affiliate,3.7,29.79,2023/11/05
ORD-1964,CUST-211,36.0,SPORTS & OUTDOORS,Water Bottle,143.38,1,South,Bank Transfer,Social Media,3.8,62.2,2023-04-24
ORD-1606,CUST-191,-5.0,Books,Data Science Handbook,$32.45,1,Central,E-Wallet,Social Media,,41.64,11-28-2023
ORD-1180,CUST-302,55.0,Fashion,Men T-Shirt,67.71 USD,5,South,Credit Card,Store Affiliate,4.8,127.04,"May 23, 2023"
ORD-1301,CUST-130,40.0,Sports & Outdoors,Camping Tent, 146.68 ,3,Central,Bank Transfer,Website,3.0,127.43,16/06/2023
ORD-1496,CUST-259,65.0,Sports & Outdoors,Yoga Mat,133.76 USD,5,South,E-Wallet,Mobile App,4.6,145.36,05/01/2023
ORD-1348,CUST-190,43.0,Fashion,Women Dress,38.99,3,North,E-Wallet,Mobile App,3.9,14.99,2023/04/13
ORD-2075,CUST-150,52.0,Sports & Outdoors,Water Bottle,47.08 USD,1,North,COD (Cash on Delivery),Website,3.1,64.47,2023-02-27
ORD-1036,CUST-307,36.0,Books,Atomic Habits,40.0,2,VN-North,Credit Card,Social Media,4.5,52.72,2023/03/14
ORD-1744,CUST-176,37.0,Beauty & Care,Hair Dryer,30.51,1,International,Bank Transfer,Mobile App,4.0,19.09,"Mar 24, 2023"
ORD-1047,CUST-155,26.0,,Psychology of Money,$999.99,2,Central,Credit Card,Mobile App,4.5,57.73,2023-12-30
ORD-2030,CUST-343,55.0,Sports & Outdoors,Water Bottle, 60.03 ,4,VN-South,COD (Cash on Delivery),Mobile App,3.1,13.13,2023-06-16
ORD-1517,CUST-280,61.0,Beauty & Care,Perfume 50ml,$34.13,3,South,Bank Transfer,Store Affiliate,4.9,146.61,2023-04-16
ORD-1372,CUST-208,58.0,HOME & KITCHEN,Robot Vacuum,$55.09,5,International,Bank Transfer,Store Affiliate,4.6,63.24,2023/07/12
ORD-1045,CUST-171,63.0,Electronics,Bluetooth Speaker,1107.09,3,North,COD (Cash on Delivery),Store Affiliate,4.8,92.73,07/02/2023
ORD-1476,CUST-166,41.0,Electronics,Smart Watch,"$1,061.44",1,Central,Credit Card,Mobile App,-1.0,68.15,invalid_date
ORD-1157,CUST-290,47.0,Beauty & Care,Perfume 50ml,21.6,2,Central,Credit Card,Mobile App,4.6,58.17,2023-10-11
ORD-2087,CUST-275,29.0,Books,Python Cookbook,12.1,3,Central,Bank Transfer,Website,4.9,14.52,07-23-2023
ORD-1171,CUST-226,65.0,HOME & KITCHEN,Blender 500W,167.87,3,North,COD (Cash on Delivery),Website,4.8,68.53,"May 06, 2023"
ORD-1016,CUST-208,34.0,Fashion,Running Shoes,151.76,2,International,Bank Transfer,Store Affiliate,4.9,107.77,23/07/2023
ORD-1511,CUST-194,18.0,Home & Kitchen,Robot Vacuum,143.05 USD,3,North,Bank Transfer,Store Affiliate,3.1,42.5,2023-10-22
ORD-1048,CUST-345,35.0,Home & Kitchen,Air Fryer,$31.86,4,Central,Credit Card,Mobile App,4.0,126.09,2023-09-09
ORD-1191,CUST-348,35.0,Sports & Outdoors,Bicycle Helmet,143.51 USD,5,North,COD (Cash on Delivery),Mobile App,4.2,133.23,10-27-2023
ORD-1546,CUST-187,20.0,Home & Kitchen,Robot Vacuum,$249.26,5,North,COD (Cash on Delivery),Website,3.8,82.02,07-12-2023
ORD-1515,CUST-313,47.0,Books,Business Strategy,14.55,3,Central,COD (Cash on Delivery),Social Media,4.7,56.54,2023-04-07
ORD-1658,CUST-151,59.0,Sports & Outdoors,Camping Tent,149.29 USD,1,Central,Credit Card,Social Media,3.4,83.08,2023/01/24
ORD-2048,CUST-296,26.0,Beauty & Care,Moisturizer Cream,39.41,3,Central,E-Wallet,Store Affiliate,3.4,71.17,"Nov 12, 2023"
ORD-1828,CUST-198,45.0,FASHION,Running Shoes,100.7,4,,E-Wallet,Social Media,3.9,92.37,2023-07-11
ORD-2043,CUST-342,37.0,Home & Kitchen,Coffee Maker,131.22 USD,2,South,Bank Transfer,Mobile App,4.1,44.13,2023-03-30
ORD-1480,CUST-180,36.0,Books,Python Cookbook,$29.64,3,International,COD (Cash on Delivery),Store Affiliate,3.7,31.26,04-04-2023
